Inference for Stan model: anon_model_893ae0f30707a4f59ccad73c820dc14f.
4 chains, each with iter=60000; warmup=30000; thin=1; 
post-warmup draws per chain=30000, total post-warmup draws=120000.

              mean se_mean     sd   2.5%    25%    50%    75%  97.5%  n_eff   Rhat
G[12]         2.94  3.5e-3   0.35   2.36   2.66    2.9   3.18   3.68  10532    1.0
G[13]         3.64  1.7e-3   0.21   3.25    3.5   3.64   3.77   4.08  15543    1.0
G[14]         2.44  8.4e-3   0.57   1.37   2.09   2.39   2.77    3.7 4547.0    1.0
G[15]         2.25  3.3e-3    0.2   1.77   2.16   2.29   2.39   2.58 3748.0    1.0
G[16]         2.86  1.9e-3   0.22   2.49    2.7   2.83   2.98   3.36  13784    1.0
G[17]         2.65  8.2e-4   0.11   2.43   2.57   2.65   2.72   2.86  17872    1.0
G[18]          2.5  8.5e-4    0.1   2.33   2.44    2.5   2.56   2.71  12588    1.0
G[19]         3.92  3.0e-3   0.35   3.25   3.68   3.91   4.15   4.63  13870    1.0
G[20]         3.08  9.9e-3   0.62   1.86   2.73   3.25   3.52   4.01 3945.0    1.0
G[21]         3.15  4.9e-4   0.07   3.02    3.1   3.15    3.2    3.3  21332    1.0
G[22]         3.07  1.7e-3   0.22   2.68   2.92   3.06    3.2   3.57  17090    1.0
G[23]         2.59  1.0e-3   0.13   2.37   2.51   2.59   2.67   2.86  14817    1.0
G[24]         3.36    0.04    0.8   1.31   3.24   3.56   3.83   4.42  494.0   1.02
G[25]         3.55    0.02   0.82   1.74   2.83   3.72   4.19   4.84 1102.0    1.0
G[26]         2.71  5.1e-3   0.37   2.17   2.41   2.68   2.94   3.57 5477.0    1.0
G[27]         3.47  2.0e-3   0.24   3.01   3.32   3.47   3.62   3.96  14852    1.0
G[28]         3.38  1.5e-3   0.19   3.05   3.25   3.36   3.49   3.79  16626    1.0
G[29]         2.79    0.02   0.27   2.31   2.66   2.79   2.94   3.28  138.0   1.03
G[30]         2.68  5.7e-4   0.08   2.53   2.63   2.68   2.73   2.84  19009    1.0
G[31]         2.74  8.6e-4   0.11   2.54   2.67   2.74   2.81   2.97  15169    1.0
G[32]         2.74  8.7e-4   0.11   2.54   2.67   2.74   2.81   2.96  14743    1.0
G[33]         3.06    0.01   0.32   2.55   2.89   3.05   3.24    3.7  542.0   1.01
G[34]         2.66  1.2e-3   0.14   2.39   2.56   2.65   2.75   2.96  15609    1.0
G[35]         3.46  2.6e-3   0.28   2.97   3.27   3.44   3.63   4.08  11340    1.0
G[36]         3.23  1.4e-3   0.17   2.92   3.11   3.22   3.33   3.58  13415    1.0
G[37]         2.44  7.5e-3   0.58   1.34   2.07   2.39   2.77   3.72 5913.0    1.0
G[38]         2.69  7.4e-4    0.1   2.49   2.62   2.69   2.75   2.88  17689    1.0
G[39]         2.81  1.2e-3   0.16   2.53    2.7    2.8   2.91   3.16  17446    1.0
G[40]         3.08  8.8e-4   0.13   2.85    3.0   3.08   3.17   3.34  20739    1.0
G[41]         3.12  8.3e-4   0.11   2.93   3.05   3.12   3.19   3.35  16519    1.0
G[42]         3.05    0.03   0.36   1.74   2.88   3.05   3.24    3.7  181.0   1.02
G[43]         2.73  7.7e-4    0.1   2.54   2.66   2.73    2.8   2.94  17847    1.0
G[44]         2.87  3.3e-3   0.33   2.27   2.63   2.86   3.09   3.54 9709.0    1.0
G[45]         3.48  4.8e-3   0.48   2.59   3.13   3.48   3.84   4.38  10275    1.0
G[46]         3.12  8.3e-4   0.11   2.93   3.04   3.11   3.19   3.35  17053    1.0
