Inference for Stan model: anon_model_36d21e616971c881d1e45dd863be4cb0.
4 chains, each with iter=12000; warmup=6000; thin=1; 
post-warmup draws per chain=6000, total post-warmup draws=24000.

                   mean se_mean     sd   2.5%    25%    50%    75%  97.5%  n_eff   Rhat
alpha_std[110]     0.19    0.04   0.08   0.04   0.14    0.2   0.25   0.34    3.0   2.34
alpha_std[111]     0.23    0.05   0.11   0.04   0.15   0.23    0.3   0.45    5.0    1.4
alpha_std[112]    -0.06    0.05   0.08  -0.22  -0.12  -0.05  -0.01   0.08    3.0   2.58
alpha_std[113]     0.06    0.05   0.08  -0.09 3.1e-3   0.07   0.12   0.21    3.0   2.57
alpha_std[114]     0.07    0.05   0.09   -0.1   0.01   0.08   0.13   0.23    4.0   1.99
alpha_std[115]    -0.08    0.05   0.09  -0.26  -0.14  -0.07-9.6e-3   0.09    3.0   1.88
alpha_std[116]     0.02    0.03   0.23   -0.4  -0.14 7.1e-3   0.16   0.54   58.0   1.13
alpha_std[117]     3.52    0.03   0.15   3.24   3.42   3.51   3.62   3.81   34.0    1.1
alpha_std[118]     0.05    0.05   0.08  -0.11  -0.01   0.06   0.11    0.2    3.0   2.23
alpha_std[119]     0.22    0.04   0.12 5.2e-3   0.13   0.21   0.29   0.47   11.0   1.22
alpha_std[120]     0.15    0.04   0.11  -0.06   0.08   0.15   0.22   0.39    9.0   1.36
alpha_std[121]     0.23    0.05   0.13  -0.02   0.14   0.23   0.31   0.47    7.0    1.3
alpha_std[122]    -0.14    0.05   0.08  -0.29   -0.2  -0.13  -0.09 5.7e-3    3.0   2.95
alpha_std[123]    -0.05    0.06    0.1  -0.22  -0.12  -0.04   0.02   0.14    3.0   2.92
alpha_std[124]     0.09    0.04   0.07  -0.06   0.03   0.09   0.14   0.22    3.0   2.85
alpha_std[125]    -4.15    0.09   0.23  -4.58  -4.32  -4.15  -3.98  -3.74    6.0   1.43
alpha_std[126]     0.05    0.05   0.09  -0.12  -0.01   0.06   0.11   0.21    3.0   2.13
alpha_std[127]    -0.17    0.05   0.08  -0.33  -0.24  -0.16  -0.11  -0.02    3.0   2.38
alpha_std[128]    -0.13    0.05   0.09  -0.31  -0.19  -0.12  -0.06   0.03    3.0   1.93
alpha_std[129]     0.07    0.05   0.09   -0.1 8.0e-3   0.08   0.13   0.23    3.0   2.18
alpha_std[130]    -0.06    0.04   0.07   -0.2  -0.12  -0.06  -0.01   0.07    3.0   2.98
alpha_std[131]   3.7e-3    0.04   0.11   -0.2  -0.08-3.9e-3   0.08   0.25    7.0   1.32
alpha_std[132]     0.06    0.04    0.1  -0.14  -0.01   0.06   0.12   0.26    5.0   1.44
alpha_std[133]     0.22    0.04   0.16  -0.07   0.12   0.21   0.32   0.57   17.0   1.18
alpha_std[134]    -0.08    0.04   0.08  -0.22  -0.14  -0.07  -0.02   0.07    3.0   2.44
alpha_std[135]    -0.03    0.04   0.08  -0.18  -0.09  -0.03   0.02   0.11    3.0   2.31
alpha_std[136]     0.22    0.04   0.09   0.05   0.16   0.22   0.28   0.41    4.0   1.47
alpha_std[137]    -0.04    0.05   0.08  -0.21  -0.09  -0.03   0.02   0.12    3.0   2.29
alpha_std[138]     0.02    0.05    0.1  -0.18  -0.04   0.02   0.09   0.21    4.0   1.66
alpha_std[139]    -0.09    0.05   0.11  -0.32  -0.15  -0.08  -0.01    0.1    4.0   1.51
alpha_std[140]     0.05    0.05   0.08  -0.11-6.7e-3   0.06   0.11   0.22    3.0   2.11
alpha_std[141]    -0.08    0.05    0.1  -0.28  -0.15  -0.08  -0.02   0.12    4.0    1.6
alpha_std[142]     0.02    0.05    0.1  -0.17  -0.04   0.03   0.09    0.2    5.0   1.47
alpha_std[143]    -0.13    0.04   0.08  -0.28  -0.18  -0.12  -0.07   0.03    3.0   2.34
alpha_std[144]     0.01    0.04   0.08  -0.13  -0.04   0.01   0.07   0.17    3.0   1.92
alpha_std[145]    -0.01    0.04   0.08  -0.17  -0.07  -0.01   0.04   0.13    3.0   1.99
alpha_std[146]    -0.05    0.05   0.08  -0.22  -0.11  -0.05 1.7e-3    0.1    3.0   1.96
alpha_std[147]    -0.07    0.05   0.08  -0.23  -0.13  -0.06-5.9e-3   0.09    3.0   2.42
alpha_std[148]    -0.13    0.05   0.09  -0.29  -0.19  -0.13  -0.07   0.03    3.0   2.01
alpha_std[149]    -0.02    0.04   0.09  -0.19  -0.09  -0.02   0.04   0.14    4.0   1.86
alpha_std[150]    -0.07    0.04   0.09  -0.24  -0.12  -0.06-8.0e-3    0.1    4.0   2.04
alpha_std[151]     -0.1    0.04   0.09  -0.27  -0.17   -0.1  -0.04   0.07    4.0   1.71
alpha_std[152]      7.8    0.06   0.33   7.15   7.56   7.79   8.03   8.43   29.0   1.14
alpha_std[153]    -0.02    0.04   0.08  -0.18  -0.08  -0.02   0.03   0.14    4.0   1.82
alpha_std[154]     0.49    0.03   0.13   0.26   0.41   0.48   0.57    0.8   21.0   1.16
alpha_std[155]     0.06    0.04   0.08  -0.09-6.2e-3   0.06   0.11   0.21    4.0   1.85
alpha_std[156]    -0.09    0.04    0.1  -0.27  -0.16  -0.09  -0.03   0.11    5.0    1.5
alpha_std[157]    -0.08    0.05   0.09  -0.25  -0.14  -0.08  -0.02   0.09    3.0   1.88
alpha_std[158]  -3.2e-3    0.04   0.07  -0.14  -0.06 3.9e-3   0.05   0.13    3.0   2.95
alpha_std[159]    -0.14    0.05   0.08  -0.29   -0.2  -0.13  -0.08 6.3e-3    3.0   2.85
alpha_std[160]    -0.03    0.04   0.08  -0.16  -0.09  -0.03   0.02   0.11    3.0   2.86
alpha_std[161]     0.03    0.05   0.08  -0.13  -0.03   0.04   0.08   0.19    3.0   2.39
alpha_std[162]     0.04    0.05   0.08  -0.12  -0.02   0.04    0.1    0.2    3.0   1.85
alpha_std[163]     0.01    0.05   0.09  -0.18  -0.04   0.02   0.08   0.18    3.0   1.86
alpha_std[164]     -0.3    0.05   0.09  -0.47  -0.36  -0.29  -0.24  -0.14    3.0    2.1
alpha_std[165]    -4.31     0.1   0.24  -4.76   -4.5   -4.3  -4.13   -3.9    6.0   1.45
alpha_std[166]    -0.03    0.05    0.1  -0.24   -0.1  -0.03   0.04   0.15    4.0   1.68
alpha_std[167]     0.09    0.05   0.08  -0.06   0.03   0.09   0.14   0.23    3.0   2.38
alpha_std[168]    -0.02    0.04   0.09   -0.2  -0.08  -0.02   0.04   0.14    4.0   1.93
alpha_std[169]     0.12    0.05   0.12  -0.13   0.04   0.13    0.2   0.34    6.0   1.48
alpha_std[170]   6.6e-3    0.05   0.09  -0.16  -0.06   0.01   0.07   0.16    3.0   2.21
alpha_std[171]     0.07    0.04   0.11  -0.13 1.7e-3   0.07   0.14    0.3    9.0   1.24
alpha_std[172]    -4.32    0.09   0.23  -4.75   -4.5  -4.32  -4.14   -3.9    6.0   1.42
alpha_std[173]    -0.06    0.05   0.08  -0.22  -0.12  -0.06-5.0e-3   0.08    3.0   2.46
alpha_std[174]     0.11    0.05    0.1  -0.09   0.04   0.12   0.18    0.3    4.0   1.56
alpha_std[175]     0.04    0.05   0.08  -0.11  -0.02   0.04   0.09   0.17    3.0   2.69
alpha_std[176]     0.03    0.04   0.08  -0.12  -0.03   0.03   0.08   0.17    3.0   2.59
alpha_std[177]    -0.05    0.05   0.08  -0.21  -0.11  -0.04 8.7e-3    0.1    3.0    2.6
alpha_std[178]     0.15    0.07   0.14  -0.05   0.03   0.13   0.25   0.46    4.0   1.65
alpha_std[179]    -0.05    0.04   0.09  -0.24  -0.12  -0.05   0.01   0.12    5.0   1.49
alpha_std[180]    -0.09    0.05    0.1  -0.28  -0.16  -0.09  -0.02   0.07    4.0   1.74
alpha_std[181]  -1.1e-3    0.05   0.08  -0.16  -0.06 6.5e-3   0.06   0.15    3.0   2.35
alpha_std[182]    -0.06    0.04   0.08  -0.22  -0.12  -0.05-7.5e-3   0.09    3.0   2.34
alpha_std[183]     0.11    0.05    0.1  -0.06   0.05   0.11   0.18   0.32    4.0   1.81
alpha_std[184]     3.72    0.03   0.16   3.41   3.61   3.71   3.83   4.03   32.0   1.11
alpha_std[185]    -0.09    0.05   0.09  -0.27  -0.14  -0.08  -0.02   0.08    3.0   2.07
alpha_std[186]    -0.06    0.05   0.08  -0.21  -0.12  -0.06  -0.01   0.09    3.0   2.42
alpha_std[187]     0.18    0.04   0.09   0.01   0.12   0.18   0.25   0.36    4.0   1.65
alpha_std[188]     0.33    0.04   0.13    0.1   0.24   0.32   0.41    0.6   11.0   1.33
alpha_std[189]     0.03    0.05   0.08  -0.12  -0.03   0.04   0.09   0.18    3.0   2.16
alpha_std[190]     1.22    0.03   0.09   1.05   1.16   1.22   1.28   1.41    9.0   1.31
alpha_std[191]     -0.1    0.05    0.1   -0.3  -0.16  -0.09  -0.03    0.1    4.0   1.75
alpha_std[192]    -0.02    0.04   0.07  -0.16  -0.08  -0.01   0.04   0.11    3.0   2.71
alpha_std[193]    -0.12    0.05   0.09  -0.31  -0.18  -0.12  -0.06   0.04    4.0   1.78
alpha_std[194]    -0.06    0.05   0.08  -0.23  -0.12  -0.05-4.5e-3   0.09    3.0   2.08
alpha_std[195]     0.05    0.05    0.1  -0.15  -0.01   0.05   0.12   0.23    4.0   1.55
alpha_std[196]     0.12    0.05   0.08  -0.04   0.06   0.13   0.19   0.28    3.0   2.19
alpha_std[197]     0.07    0.04   0.07  -0.08   0.01   0.08   0.12    0.2    3.0   2.78
alpha_std[198]    -0.06    0.04   0.08  -0.21  -0.12  -0.06-6.7e-3   0.08    3.0   2.27
alpha_std[199]    -0.13    0.04   0.09  -0.29  -0.19  -0.13  -0.07   0.05    5.0   1.55
alpha_std[200]     0.01    0.05    0.1  -0.19  -0.06   0.01   0.08   0.21    4.0   1.57
al_std             0.03  2.8e-4 1.3e-3   0.03   0.03   0.03   0.03   0.03   22.0   1.21
alA                0.02  1.7e-3 3.4e-3   0.01   0.02   0.02   0.02   0.03    4.0   1.76
alB                0.28    0.01   0.06   0.16   0.24   0.28   0.32    0.4   19.0   1.16
A_std[1]           0.16    0.05    0.1   0.02   0.08   0.13   0.23   0.36    3.0    1.6
A_std[2]          -0.04    0.01   0.04  -0.13  -0.06  -0.03-7.6e-3   0.04   10.0   1.38
A_std[3]          -0.01    0.01   0.05  -0.11  -0.04-8.9e-3   0.02   0.09   15.0   1.28
A_std[4]          -0.02    0.01   0.04  -0.09  -0.04  -0.01   0.01   0.05    6.0   1.54
A_std[5]           0.01    0.16   0.25  -0.51  -0.02    0.1   0.17   0.33    2.0   2.63
A_std[6]           0.04    0.01   0.04  -0.04   0.01   0.04   0.06   0.12   12.0   1.27
A_std[7]          -0.06    0.01   0.04  -0.14  -0.09  -0.05  -0.03   0.02    9.0    1.4
A_std[8]           0.43    0.03   0.27   0.14   0.26   0.35   0.49   1.26  110.0   1.02
A_std[9]           0.04  8.6e-3   0.03  -0.02   0.02   0.04   0.06    0.1   11.0   1.38
A_std[10]          0.13  8.5e-3   0.04   0.05    0.1   0.13   0.15    0.2   20.0   1.19
A_std[11]          0.24    0.02   0.21   0.03   0.11   0.18   0.29   0.92   80.0   1.07
A_std[12]           0.1    0.01   0.05  -0.01   0.07    0.1   0.13    0.2   26.0   1.15
A_std[13]          0.06    0.01   0.05  -0.04   0.03   0.06   0.09   0.13   10.0   1.32
A_std[14]          0.21    0.03   0.24  -0.02   0.07   0.14   0.27   0.85   75.0   1.04
A_std[15]          0.09    0.01   0.05-9.0e-3   0.05   0.08   0.12   0.19   17.0   1.24
A_std[16]          0.06    0.01   0.05  -0.04   0.03   0.06   0.09   0.16   17.0   1.25
A_std[17]          0.06    0.01   0.03-8.3e-3   0.03   0.06   0.08   0.12    8.0   1.41
A_std[18]           0.3    0.03   0.32  -0.06   0.09    0.2   0.41   1.14   90.0   1.04
A_std[19]          0.02    0.01   0.04  -0.06-8.8e-3   0.02   0.05   0.09    9.0   1.38
A_std[20]         -0.35    0.03   0.14  -0.92  -0.37  -0.33  -0.29  -0.22   18.0   1.34
A_std[21]          0.02  9.9e-3   0.02  -0.03 2.4e-3   0.02   0.04   0.06    6.0   1.61
A_std[22]          0.34    0.04   0.34 6.3e-3   0.13   0.24   0.45   1.26   82.0   1.06
A_std[23]         -0.17    0.02   0.13  -0.36  -0.27   -0.2  -0.06   0.08   29.0   1.17
A_std[24]          0.04  9.6e-3   0.03  -0.01   0.03   0.05   0.06   0.09    8.0   1.51
A_std[25]          0.15    0.02   0.07   0.01    0.1   0.15    0.2   0.28   11.0   1.19
A_std[26]          0.31    0.02   0.31   0.01   0.11   0.21   0.39   1.16  179.0   1.02
A_std[27]          0.08  9.1e-3   0.05  -0.03   0.05   0.09   0.12   0.19   35.0   1.16
A_std[28]          0.12  7.4e-3   0.05   0.02   0.08   0.12   0.15   0.21   44.0   1.09
A_std[29]          0.06  7.8e-3   0.04  -0.01   0.03   0.06   0.09   0.13   23.0   1.17
A_std[30]          0.02    0.02   0.05  -0.08  -0.01   0.03   0.06   0.13   12.0   1.27
A_std[31]          0.06  9.0e-3   0.04  -0.02   0.03   0.06   0.08   0.13   21.0    1.2
A_std[32]         -0.01    0.01   0.04   -0.1  -0.04-9.8e-3   0.02   0.07   13.0   1.18
A_std[33]        7.6e-3    0.01   0.04  -0.07  -0.02   0.01   0.04   0.08   12.0   1.32
A_std[34]         -0.09    0.16   0.28  -0.75  -0.16  -0.03   0.03    0.4    3.0   1.77
A_std[35]          2.48    0.03   0.13   2.23   2.39   2.48   2.58   2.72   21.0   1.19
A_std[36]          0.12    0.01   0.06 6.5e-3   0.08   0.12   0.17   0.24   18.0   1.22
A_std[37]        5.5e-3    0.01   0.06  -0.09  -0.03 4.3e-3   0.04   0.12   25.0   1.16
A_std[38]       -4.1e-4    0.18   0.27  -0.41  -0.15-9.9e-3    0.1   0.55    2.0   3.19
A_std[39]          0.05    0.01   0.04  -0.03   0.02   0.05   0.08   0.12   10.0   1.32
A_std[40]          0.06  6.6e-3   0.04  -0.01   0.04   0.06   0.09   0.14   34.0   1.13
A_std[41]          0.07  9.4e-3   0.03   0.02   0.06   0.07   0.09   0.12    7.0   1.51
A_std[42]         -0.03    0.11   0.16  -0.34  -0.14   0.05   0.08   0.12    2.0   6.87
A_std[43]          0.04    0.01   0.03  -0.03   0.02   0.04   0.07    0.1    6.0   1.55
A_std[44]          0.27    0.02   0.05   0.17   0.23   0.27   0.31   0.37    9.0   1.26
A_std[45]         -0.23    0.08   0.12   -0.4  -0.32  -0.27  -0.15   0.02    2.0   3.17
A_std[46]          0.23    0.13   0.38  -0.02   0.05   0.09    0.2   1.53    9.0   1.79
A_std[47]         -0.01    0.01   0.04  -0.09  -0.04  -0.01   0.01   0.07   10.0   1.33
A_std[48]          0.32    0.06   0.26   0.01   0.14   0.23   0.44   0.96   19.0   1.14
A_std[49]          0.05    0.05   0.08  -0.06-7.7e-3   0.03   0.08   0.23    2.0   2.64
A_std[50]          0.03    0.01   0.04  -0.05 3.1e-3   0.03   0.05    0.1   10.0    1.3
A_std[51]         -0.01    0.01   0.04   -0.1  -0.04-6.9e-3   0.02   0.07    9.0   1.41
A_std[52]          0.03    0.01   0.05  -0.07-5.5e-3   0.03   0.06   0.12   16.0   1.24
A_std[53]         -0.17    0.07    0.2  -0.49  -0.34  -0.14-2.8e-3   0.12    9.0   1.37
A_std[54]          0.11    0.01   0.05-3.2e-3   0.07   0.11   0.15   0.21   26.0   1.17
A_std[55]           0.1  9.4e-3   0.07-3.8e-3   0.06   0.09   0.13   0.29   61.0   1.09
A_std[56]          0.14  9.1e-3   0.05   0.05   0.11   0.14   0.17   0.22   24.0   1.16
A_std[57]          0.12    0.01   0.04   0.03   0.09   0.12   0.15   0.19   11.0   1.27
A_std[58]          0.11    0.01   0.05   0.02   0.08   0.11   0.14    0.2   21.0   1.19
A_std[59]         -0.12    0.04   0.21  -0.46   -0.3  -0.08   0.02   0.32   31.0   1.16
A_std[60]          0.07    0.01   0.03-3.8e-5   0.04   0.07   0.09   0.12    7.0   1.47
A_std[61]        5.8e-3    0.01   0.03  -0.06  -0.02 8.0e-3   0.03   0.07   12.0   1.39
A_std[62]          0.07    0.01   0.05  -0.03   0.04   0.07   0.09   0.16   20.0   1.18
A_std[63]          2.66    0.03   0.13   2.39   2.56   2.65   2.76    2.9   23.0   1.18
A_std[64]          0.02  9.8e-3   0.03  -0.04-2.6e-3   0.02   0.03   0.06    8.0   1.45
A_std[65]          0.06    0.01   0.04  -0.02   0.03   0.06   0.09   0.13   14.0   1.31
A_std[66]           0.2  9.3e-3   0.07   0.08   0.15   0.19   0.24   0.39   64.0   1.07
A_std[67]          0.05    0.02   0.05  -0.05   0.01   0.05   0.08   0.14    9.0   1.34
A_std[68]          0.02    0.01   0.05  -0.07-7.3e-3   0.03   0.06   0.12   13.0   1.25
A_std[69]          0.04  9.8e-3   0.03  -0.02   0.02   0.04   0.06    0.1    9.0    1.4
A_std[70]         -0.11    0.01    0.1  -0.28  -0.16  -0.11  -0.05   0.12   64.0   1.08
A_std[71]          0.04    0.01   0.03  -0.03   0.02   0.04   0.06   0.09    9.0   1.42
A_std[72]          0.16    0.11   0.17  -0.04   0.04   0.09    0.2   0.56    2.0   2.73
A_std[73]          0.03  8.4e-3   0.03  -0.03   0.01   0.04   0.05   0.08   11.0   1.45
A_std[74]         -0.03    0.14    0.2  -0.44  -0.15   0.06   0.11   0.19    2.0   4.62
A_std[75]          0.44    0.03   0.32   0.11   0.25   0.35   0.53   1.38  105.0   1.05
A_std[76]          0.06    0.01   0.05  -0.03   0.02   0.05   0.08   0.18   21.0    1.2
A_std[77]          1.28    0.02   0.07   1.15   1.23   1.27   1.33   1.41   17.0   1.23
A_std[78]          0.08    0.01   0.03   0.02   0.06   0.08    0.1   0.14    9.0    1.3
A_std[79]          0.09    0.01   0.05-7.1e-3   0.06   0.09   0.12   0.18   14.0   1.23
A_std[80]           0.1    0.02   0.18  -0.09  -0.02   0.04   0.15   0.63   81.0   1.07
A_std[81]          0.07  6.4e-3    0.1  -0.06 5.4e-3   0.04    0.1   0.34  233.0   1.02
A_std[82]          0.02    0.01   0.05  -0.08  -0.01   0.02   0.06   0.12   14.0   1.24
A_std[83]          0.12    0.01   0.04   0.04   0.09   0.12   0.15    0.2   14.0   1.25
A_std[84]          -0.1    0.05    0.4  -0.85   -0.3  -0.13   0.08   0.88   65.0   1.08
A_std[85]          0.03    0.01   0.04  -0.04 8.3e-3   0.03   0.06   0.11    8.0   1.38
A_std[86]          0.08  9.5e-3   0.04-7.1e-3   0.06   0.09   0.11   0.17   21.0   1.19
A_std[87]          0.14    0.01   0.03   0.07   0.12   0.14   0.17   0.21   12.0   1.24
A_std[88]         -0.05    0.12   0.18  -0.42  -0.15   0.03   0.06   0.13    2.0   4.69
A_std[89]         -0.19    0.04   0.18  -0.49  -0.35   -0.2  -0.02    0.1   23.0   1.19
A_std[90]         -0.08    0.26    0.4  -0.98   -0.2   0.06   0.12   0.52    2.0   2.61
A_std[91]          0.15    0.01   0.07 5.0e-3   0.11   0.15    0.2   0.27   35.0   1.13
A_std[92]          1.28    0.02   0.07   1.15   1.23   1.27   1.33   1.41   14.0   1.23
A_std[93]          0.13    0.01   0.04   0.06   0.11   0.13   0.16    0.2   11.0   1.26
A_std[94]          0.25     0.1   0.18  -0.04   0.09   0.27   0.37   0.58    3.0   1.72
A_std[95]       -1.7e-3    0.02   0.05   -0.1  -0.03 1.7e-3   0.03   0.09   10.0   1.31
A_std[96]           0.1  7.3e-3   0.06-2.2e-3   0.06    0.1   0.13   0.25   77.0   1.08
A_std[97]          0.03    0.01   0.03  -0.02   0.01   0.03   0.05   0.08    5.0    1.5
A_std[98]          0.11    0.01   0.05   0.02   0.08   0.12   0.15   0.21   12.0   1.23
A_std[99]          0.35    0.04   0.28 6.2e-3   0.16   0.26   0.48   1.08   43.0   1.08
A_std[100]          0.4    0.26   0.53   0.05   0.14   0.19   0.26   1.83    4.0   2.95
A_std[101]         0.13    0.01   0.08   0.01   0.08   0.11   0.16   0.35   47.0   1.11
A_std[102]         0.02    0.02   0.07  -0.08  -0.03 8.0e-3   0.04   0.21   13.0   1.24
A_std[103]         0.05    0.02   0.06  -0.06   0.01   0.05   0.09   0.17   15.0    1.2
A_std[104]        -0.01  8.6e-3   0.04  -0.09  -0.03  -0.01   0.01   0.06   19.0   1.23
A_std[105]        -0.06    0.11   0.16  -0.39  -0.17 8.0e-3   0.05   0.11    2.0   4.02
A_std[106]         0.03    0.19    0.3  -0.45   -0.2   0.05   0.18   0.65    2.0   2.87
A_std[107]         0.14    0.01   0.05   0.02    0.1   0.14   0.17   0.24   15.0   1.19
A_std[108]         0.03  9.7e-3   0.03  -0.02   0.01   0.03   0.05   0.08    8.0   1.46
A_std[109]        -0.07    0.02   0.08  -0.27  -0.11  -0.06  -0.03   0.05   16.0   1.28
A_std[110]         0.13    0.01   0.13  -0.01   0.05   0.09   0.15   0.59   82.0   1.04
A_std[111]         0.06  9.5e-3   0.05  -0.02   0.03   0.06   0.09   0.17   26.0   1.13
A_std[112]         0.05    0.01   0.05  -0.05   0.02   0.05   0.09   0.15   12.0   1.23
A_std[113]         0.05    0.03   0.09  -0.06-5.0e-4   0.03   0.07   0.34    9.0   1.44
A_std[114]         0.11    0.01   0.06 6.0e-3   0.07    0.1   0.14   0.26   39.0   1.13
A_std[115]         0.02    0.01   0.15  -0.13  -0.05  -0.01   0.04    0.4  167.0   1.03
A_std[116]        -0.17    0.04   0.23  -0.55  -0.33  -0.17 6.4e-3   0.23   43.0   1.04
A_std[117]         1.28    0.02   0.07   1.15   1.23   1.27   1.33   1.41   16.0   1.22
A_std[118]         0.09    0.01   0.06-4.2e-3   0.05   0.09   0.12   0.26   36.0   1.11
A_std[119]         0.06    0.01   0.04  -0.01   0.04   0.07   0.09   0.14    8.0   1.32
A_std[120]        -0.16    0.19   0.29  -0.85  -0.22  -0.02   0.01   0.06    2.0   3.16
A_std[121]         0.14  8.3e-3   0.07 4.4e-4   0.09   0.14   0.18   0.28   76.0   1.09
A_std[122]         0.04    0.04   0.07  -0.07-1.1e-3   0.03   0.07    0.2    3.0   1.84
A_std[123]         0.12    0.04   0.07   0.01   0.07   0.11   0.15   0.29    3.0   1.77
A_std[124]         0.08    0.01   0.05  -0.02   0.05   0.08   0.11   0.19   24.0   1.18
A_std[125]         4.84    0.04   0.44   4.06   4.53   4.82   5.13   5.77  146.0   1.04
A_std[126]        -0.12    0.07   0.12  -0.35  -0.21  -0.09  -0.05   0.08    3.0   1.84
A_std[127]         -0.1    0.06    0.2  -0.69  -0.21  -0.05 7.5e-3   0.17   12.0   1.28
A_std[128]        -0.07    0.13   0.19  -0.47  -0.23   0.02   0.06   0.12    2.0    4.9
A_std[129]          0.2    0.06   0.28  -0.01   0.07   0.12    0.2   1.21   22.0   1.13
A_std[130]         0.03    0.01   0.03  -0.03 8.7e-3   0.03   0.05   0.09    8.0   1.37
A_std[131]         0.04    0.01   0.04  -0.04   0.01   0.05   0.07   0.13   14.0   1.29
A_std[132]         -0.1  9.2e-3   0.09  -0.27  -0.16   -0.1  -0.05    0.1  101.0   1.06
A_std[133]         0.09    0.02   0.14  -0.04   0.03   0.06    0.1   0.56   62.0   1.06
A_std[134]        -0.03    0.13   0.18  -0.39  -0.16   0.05   0.09   0.17    2.0   4.19
A_std[135]         0.18  7.1e-3   0.05   0.07   0.14   0.18   0.22   0.28   57.0   1.09
A_std[136]         0.02    0.01   0.04  -0.06-8.4e-3   0.02   0.04   0.09   11.0   1.46
A_std[137]        -0.08    0.08   0.13  -0.34  -0.18  -0.03   0.01   0.08    2.0   3.31
A_std[138]         0.08    0.04   0.08  -0.03   0.02   0.05   0.13   0.25    3.0   1.94
A_std[139]         0.08    0.01   0.07  -0.03   0.04   0.08   0.12   0.26   24.0   1.22
A_std[140]         0.06    0.01   0.04  -0.04   0.03   0.06   0.09   0.14   11.0   1.29
A_std[141]        -0.02    0.02   0.05  -0.13  -0.06  -0.02   0.01   0.08   11.0   1.28
A_std[142]        -0.04    0.18   0.26  -0.56  -0.19   0.08   0.13   0.24    2.0   4.42
A_std[143]         0.05  8.4e-3   0.04  -0.02   0.03   0.05   0.08   0.13   20.0    1.2
A_std[144]         0.05    0.04   0.07  -0.06 6.5e-3   0.04   0.09   0.23    4.0    1.7
A_std[145]         0.09    0.02   0.08-2.5e-3   0.05   0.07   0.11   0.33   11.0    1.3
A_std[146]         0.21    0.01   0.06   0.09   0.17   0.21   0.25   0.33   28.0   1.19
A_std[147]         0.05    0.01   0.05  -0.05   0.02   0.06   0.09   0.15   18.0   1.22
A_std[148]         0.02    0.02   0.05  -0.08  -0.01   0.02   0.06   0.12   11.0    1.2
A_std[149]         0.01  9.3e-3   0.03  -0.06  -0.01   0.01   0.04   0.08   14.0   1.34
A_std[150]         0.12    0.01   0.04   0.04   0.09   0.12   0.15   0.19   10.0    1.3
A_std[151]        -0.13    0.01   0.13  -0.35  -0.22  -0.12  -0.05   0.08  142.0   1.03
A_std[152]        10.73    0.09   0.59   9.69   10.3  10.71  11.13  11.96   42.0   1.11
A_std[153]        -0.28    0.26   0.37  -1.01  -0.46  -0.13   0.02   0.08    2.0   6.71
A_std[154]         0.27    0.17   0.27   0.06   0.12   0.15   0.28   1.01    3.0   2.14
A_std[155]      -1.4e-3  8.2e-3   0.03  -0.05  -0.02 3.5e-4   0.02   0.05   11.0   1.41
A_std[156]         0.06    0.07   0.14  -0.12  -0.03   0.01   0.12   0.41    4.0   1.63
A_std[157]         0.02    0.02   0.15  -0.13  -0.05  -0.01   0.04   0.44   48.0   1.08
A_std[158]         0.04  8.7e-3   0.03  -0.01   0.03   0.05   0.06   0.09   10.0   1.43
A_std[159]       8.1e-3    0.01   0.04  -0.08  -0.02   0.01   0.04   0.08    8.0   1.43
A_std[160]        -0.01    0.13   0.19   -0.4  -0.14   0.08   0.11   0.17    2.0   5.07
A_std[161]        -0.02    0.17   0.26  -0.54  -0.17   0.08   0.12   0.35    2.0   3.31
A_std[162]        -0.02    0.11   0.16  -0.35   -0.1   0.07   0.09   0.13    2.0   7.13
A_std[163]        -0.01    0.01   0.05  -0.09  -0.04-9.8e-3   0.02    0.1   20.0   1.29
A_std[164]        -0.06    0.09   0.14  -0.33  -0.15-8.0e-3   0.04   0.12    2.0   3.09
A_std[165]         2.48    0.03   0.13   2.22   2.38   2.48   2.58   2.73   20.0   1.21
A_std[166]         0.15    0.11   0.17  -0.05   0.04   0.09   0.18   0.54    2.0   2.73
A_std[167]         0.04    0.01   0.05  -0.05 6.5e-3   0.04   0.06   0.15   15.0   1.27
A_std[168]         0.16    0.02   0.06   0.04   0.12   0.16   0.19   0.26   11.0   1.26
A_std[169]         0.47    0.01   0.15   0.27   0.38   0.45   0.53   0.89  104.0   1.06
A_std[170]         0.17    0.02   0.08   0.04   0.12   0.17   0.22   0.35   21.0   1.17
A_std[171]        -0.12  9.5e-3    0.1  -0.32  -0.17  -0.12  -0.07   0.06  105.0   1.05
A_std[172]         2.49    0.03   0.13   2.24   2.39   2.48   2.59   2.73   20.0   1.18
A_std[173]        -0.05     0.1   0.15  -0.36  -0.14   0.02   0.05    0.1    2.0   5.04
A_std[174]         0.44  9.4e-3    0.1   0.27   0.38   0.43    0.5   0.68  112.0   1.06
A_std[175]         0.09  8.1e-3   0.06 8.5e-3   0.06   0.09   0.11   0.25   46.0   1.08
A_std[176]        -0.02    0.19   0.27  -0.56   -0.2   0.09   0.16   0.28    2.0   7.94
A_std[177]         0.13    0.07   0.11-6.3e-3   0.05   0.09   0.18   0.37    2.0   3.16
A_std[178]        -0.18     0.3   0.49  -1.59  -0.14   0.05   0.08   0.12    3.0   2.43
